pid,volume,image,pastorius_page_numbers,older_pastorius_page_numbers,type,secondary_type,section_title,secondary_section_title,tertiary_section_title,pastorius_section_header,pastorius_description,contents,secondary_contents,first_entry,last_entry,order,thumbnail,full,notes_DONOTUSE
toc1_424,1,434,,,Alvearium,,Alphabetical Hive,,,,,Apothecary - Baker,,Apothecary,Baker,424,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0433/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0433/full/full/0/default.jpg,"From ""Babbling"" on is not annotated yet"
toc1_425,1,435,,,Alvearium,,Alphabetical Hive,,,,,Baldness - Beast,,Baldness,Beast,425,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0434/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0434/full/full/0/default.jpg,
toc1_426,1,436,,,Alvearium,,Alphabetical Hive,,,,,Beauty - Bishop,,Beauty,Bishop,426,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0435/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0435/full/full/0/default.jpg,
toc1_427,1,437,,,Alvearium,,Alphabetical Hive,,,,,Blackness - Bothways,,Blackness,Bothways,427,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0436/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0436/full/full/0/default.jpg,
toc1_428,1,438,,,Alvearium,,Alphabetical Hive,,,,,Bounty - Businesses,,Bounty,Businesses,428,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0437/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0437/full/full/0/default.jpg,
toc1_429,1,439,,,Alvearium,,Alphabetical Hive,,,,,Burial - Care,,Burial,Care,429,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0438/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0438/full/full/0/default.jpg,
toc1_430,1,440,,,Alvearium,,Alphabetical Hive,,,,,Carriage - Celibate,,Carriage,Celibate,430,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0439/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0439/full/full/0/default.jpg,
toc1_431,1,441,,,Alvearium,,Alphabetical Hive,,,,,Ceremony - Christ,,Ceremony,Christ,431,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0440/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0440/full/full/0/default.jpg,
toc1_432,1,442,,,Alvearium,,Alphabetical Hive,,,,,Christendon - False Comfort,,Christendom,False Comfort,432,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0441/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0441/full/full/0/default.jpg,"The final entry follows ""Comfort"", but they seem like they are treated as separate entries"
toc1_433,1,443,,,Alvearium,,Alphabetical Hive,,,,,Coming of Christ - Confession,,Coming of Christ,Confession,433,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0442/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0442/full/full/0/default.jpg,
toc1_434,1,444,,,Alvearium,,Alphabetical Hive,,,,,Auricular Confession - Self-Contradiction,,Auricular Confession,Self-Contradiction,434,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0443/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0443/full/full/0/default.jpg,
toc1_435,1,445,,,Alvearium,,Alphabetical Hive,,,,,Conversion - to Court or to wooe,,Conversion,to Court or to wooe,435,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0444/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0444/full/full/0/default.jpg,
toc1_436,1,446,,,Alvearium,,Alphabetical Hive,,,,,Coward - Crown,,Coward,Crown,436,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0445/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0445/full/full/0/default.jpg,
toc1_437,1,447,,,Alvearium,,Alphabetical Hive,,,,,Cruelty - Death,,Cruelty,Death,437,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0446/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0446/full/full/0/default.jpg,
toc1_438,1,448,,,Alvearium,,Alphabetical Hive,,,,,Death - Deliberation,,,Deliberation,438,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0447/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0447/full/full/0/default.jpg,Death Corporel - Spritual - Eternal (?) for first entry
toc1_439,1,449,,,Alvearium,,Alphabetical Hive,,,,,Deluge - Difficulty,,Deluge,Difficulty,439,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0448/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0448/full/full/0/default.jpg,
toc1_440,1,450,,,Alvearium,,Alphabetical Hive,,,,,Diligence - Distrust,,Diligence,Distrust,440,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0449/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0449/full/full/0/default.jpg,
toc1_441,1,451,,,Alvearium,,Alphabetical Hive,,,,,Divinity - Drieness,,Divinity,Drieness,441,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0450/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0450/full/full/0/default.jpg,
toc1_442,1,452,,,Alvearium,,Alphabetical Hive,,,,,Drink - Ecclesiastical discipline,,Drink,Ecclesiastical discipline,442,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0451/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0451/full/full/0/default.jpg,
toc1_443,1,453,,,Alvearium,,Alphabetical Hive,,,,,Echo - Epicurism,,Echo,Epicurism,443,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0452/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0452/full/full/0/default.jpg,
toc1_444,1,454,,,Alvearium,,Alphabetical Hive,,,,,Epitaph - Excuse,,Epitaph,Excuse,444,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0453/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0453/full/full/0/default.jpg,
toc1_445,1,455,,,Alvearium,,Alphabetical Hive,,,,,Execution - Faintheartedness,,Execution,Faintheartedness,445,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0454/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0454/full/full/0/default.jpg,
toc1_446,1,456,,,Alvearium,,Alphabetical Hive,,,,,Fair words - Fault,,Fair words,Fault,446,"https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0455/full/100,/0/default.jpg",https://stacks.stanford.edu/image/iiif/ps974xt6740%2F1607_0455/full/full/0/default.jpg,
