pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,also_in_entry
num_0741,Volume 2,143,,578,North,576-600,,,,,[NOT_IN_INDEX],#item-98f9404de,,Entry: 578|Topic: North|Index: [NOT_IN_INDEX]|#item-98f9404de,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/420,2758,2946,221/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1585251916793,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/420,2758,600,180/250,/0/default.jpg",578. North,<a href='/digital-beehive/toc/toc2_133/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0737/'>Seasonable</a>|<a href='/digital-beehive/num3/num_0738/'>South</a>|<a href='/digital-beehive/num3/num_0739/'>East</a>|<a href='/digital-beehive/num3/num_0740/'>West</a>
num_0742,Volume 2,143,,579,Dictionaries,576-600,<a href='/digital-beehive/toc/toc2_191/'>p.379 [Image 2.201]</a>,,,,[NOT_IN_INDEX],#item-5df870b0a,,Entry: 579|Topic: Dictionaries|Page: p.379 [Image 2.201]|Index: [NOT_IN_INDEX]|#item-5df870b0a,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/393,2901,2801,221/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576873062799,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/393,2901,600,180/250,/0/default.jpg",579. Dictionaries,<a href='/digital-beehive/toc/toc2_133/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0743/'>Why?</a>
num_0743,Volume 2,143,,579,Why?,576-600,,,,,<a href='/digital-beehive/index5/index_4486/'>why</a>,#item-67eeafe6c,,Entry: 579|Topic: Why?|Index: why|#item-67eeafe6c,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/439,3304,2790,353/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576873096343,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/439,3304,600,180/250,/0/default.jpg",579. Why?,<a href='/digital-beehive/toc/toc2_133/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0742/'>Dictionaries</a>
num_0744,Volume 2,143,,580,Quakers,576-600,,,<a href='/digital-beehive/num4/num_1305/'>977 [Quakers]</a>,,[NOT_IN_INDEX],#item-cfa98006b,,Entry: 580|Topic: Quakers|Xref: 977 [Quakers]|Index: [NOT_IN_INDEX]|#item-cfa98006b,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/439,3768,2851,1241/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576873288912,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0610/439,3768,600,180/250,/0/default.jpg",580. Quakers,<a href='/digital-beehive/toc/toc2_133/'>Full Page</a>,,
num_0745,Volume 2,144,,581,Articles of faith,576-600,,,<a href='/digital-beehive/toc/toc2_331/'>1684 [Points of Christian Religion]</a>,,<a href='/digital-beehive/index1/index_0181/'>articles of faith</a>|<a href='/digital-beehive/index4/index_3864/'>sound words</a>,#item-5ade719e4,,Entry: 581|Topic: Articles of faith|Xref: 1684 [Points of Christian Religion]|Index: articles of faith|Index: sound words|#item-5ade719e4,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/918,259,2746,653/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576874332427,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/918,259,600,180/250,/0/default.jpg",581. Articles of faith,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0746/'>to Approach</a>|<a href='/digital-beehive/num3/num_0747/'>To Saw</a>
num_0746,Volume 2,144,,581,to Approach,576-600,,,,,<a href='/digital-beehive/index1/index_0208/'>approaching</a>,#item-dbbfeca58,,Entry: 581|Topic: to Approach|Index: approaching|#item-dbbfeca58,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/887,764,2797,275/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576874406528,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/887,764,600,180/250,/0/default.jpg",581. to Approach,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0745/'>Articles of faith</a>|<a href='/digital-beehive/num3/num_0747/'>To Saw</a>
num_0747,Volume 2,144,,581,To Saw,576-600,,,,,<a href='/digital-beehive/index4/index_3569/'>a saw</a>,#item-0891e3cb0,,Entry: 581|Topic: To Saw|Index: a saw|#item-0891e3cb0,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/861,997,2832,220/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576874446392,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/861,997,600,180/250,/0/default.jpg",581. To Saw,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0745/'>Articles of faith</a>|<a href='/digital-beehive/num3/num_0746/'>to Approach</a>
num_0748,Volume 2,144,,582,Death of Xst,576-600,,,<a href='/digital-beehive/alpha4/alpha_0691/'>Passion</a>,,<a href='/digital-beehive/index1/index_0954/'>death of Christ</a>,#item-53dd8b5f9,,Entry: 582|Topic: Death of Xst|Xref: Passion|Index: death of Christ|#item-53dd8b5f9,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/915,1157,2757,655/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576874769766,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/915,1157,600,180/250,/0/default.jpg",582. Death of Xst,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0749/'>Tents</a>
num_0749,Volume 2,144,,582,Tents,576-600,,,<a href='/digital-beehive/alpha2/alpha_0438/'>House</a>,,<a href='/digital-beehive/index5/index_3999/'>tabernacle</a>|<a href='/digital-beehive/index5/index_4132/'>tents</a>,#item-43e403b26,,Entry: 582|Topic: Tents|Xref: House|Index: tabernacle|Index: tents|#item-43e403b26,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/895,1676,2757,297/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1579723529206,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/895,1676,600,180/250,/0/default.jpg",582. Tents,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0748/'>Death of Xst</a>
num_0750,Volume 2,144,,583,Body,576-600,,,<a href='/digital-beehive/toc/toc2_246/'>1263 [Body]</a>,,<a href='/digital-beehive/index1/index_0370/'>body</a>|<a href='/digital-beehive/index1/index_0371/'>body of Christ</a>|<a href='/digital-beehive/index5/index_4502/'>waste</a>,#item-a86b7d294,,Entry: 583|Topic: Body|Xref: 1263 [Body]|Index: body|Index: body of Christ|Index: waste|#item-a86b7d294,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/884,2010,2787,984/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875146525,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/884,2010,600,180/250,/0/default.jpg",583. Body,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,
num_0751,Volume 2,144,,584,But,576-600,,,,,<a href='/digital-beehive/index1/index_0501/'>but</a>,#item-ad57529f3,,Entry: 584|Topic: But|Index: but|#item-ad57529f3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/906,2892,2874,396/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875292323,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/906,2892,600,180/250,/0/default.jpg",584. But,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0752/'>Self-praise</a>
num_0752,Volume 2,144,,584,Self-praise,576-600,,,,,[NOT_IN_INDEX],#item-d75187ea3,,Entry: 584|Topic: Self-praise|Index: [NOT_IN_INDEX]|#item-d75187ea3,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/844,3274,1987,309/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875355350,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/844,3274,600,180/250,/0/default.jpg",584. Self-praise,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0751/'>But</a>
num_0753,Volume 2,144,,585,the Cork tree,576-600,,,,,<a href='/digital-beehive/index1/index_0759/'>cork</a>,#item-4e097550f,,Entry: 585|Topic: the Cork tree|Index: cork|#item-4e097550f,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/883,3764,2783,334/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875545626,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/883,3764,600,180/250,/0/default.jpg",585. the Cork tree,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0754/'>Bung</a>
num_0754,Volume 2,144,,585,Bung,576-600,,,,,<a href='/digital-beehive/index1/index_0460/'>bung</a>,#item-291784e14,,Entry: 585|Topic: Bung|Index: bung|#item-291784e14,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/835,4011,2838,292/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875579102,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/835,4011,600,180/250,/0/default.jpg",585. Bung,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0753/'>the Cork tree</a>
num_0755,Volume 2,144,,586,To represent,576-600,,,752 [Deputy],,<a href='/digital-beehive/index4/index_3389/'>to represent</a>,#item-6ecab6e93,,Entry: 586|Topic: To represent|Xref: 752 [Deputy]|Index: to represent|#item-6ecab6e93,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/868,4277,2831,294/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875620470,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/868,4277,600,180/250,/0/default.jpg",586. To represent,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0756/'>Within</a>
num_0756,Volume 2,144,,586,Within,576-600,,,,,<a href='/digital-beehive/index5/index_4610/'>within</a>,#item-da7eb585d,,Entry: 586|Topic: Within|Index: within|#item-da7eb585d,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/897,4596,1844,191/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1576875723444,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0611/897,4596,600,180/250,/0/default.jpg",586. Within,<a href='/digital-beehive/toc/toc2_134/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0755/'>To represent</a>
num_0757,Volume 2,145,,587,Corrupted,576-600,,,<a href='/digital-beehive/num3/num_0762/'>588 [Bribe]</a>|4642 [PAGE_MISSING],,<a href='/digital-beehive/index1/index_0491/'>bribe</a>|<a href='/digital-beehive/index1/index_0865/'>corrupted</a>,#item-13a508361,,Entry: 587|Topic: Corrupted|Xref: 588 [Bribe]|Xref: 4642 [PAGE_MISSING]|Index: bribe|Index: corrupted|#item-13a508361,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/423,262,2913,339/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578497070163,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/423,262,600,180/250,/0/default.jpg",587. Corrupted,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0758/'>Corruption & Matter, Eijter</a>|<a href='/digital-beehive/num3/num_0759/'>Decrement</a>|<a href='/digital-beehive/num3/num_0760/'>mouldy</a>"
num_0758,Volume 2,145,,587,"Corruption & Matter, Eijter",576-600,,,,,"<a href='/digital-beehive/index1/index_0868/'>corruption. Eijter</a>|<a href='/digital-beehive/index3/index_2499/'>matter, eijter</a>",#item-f1165b4e8,,"Entry: 587|Topic: Corruption & Matter, Eijter|Index: corruption. Eijter |Index: matter, eijter|#item-f1165b4e8","https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/440,507,2870,258/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578497359243,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/440,507,600,180/250,/0/default.jpg","587. Corruption & Matter, Eijter",<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0757/'>Corrupted</a>|<a href='/digital-beehive/num3/num_0759/'>Decrement</a>|<a href='/digital-beehive/num3/num_0760/'>mouldy</a>
num_0759,Volume 2,145,,587,Decrement,576-600,,,<a href='/digital-beehive/num1/num_0264/'>244 [Decay]</a>,,<a href='/digital-beehive/index1/index_0996/'>decay</a>|<a href='/digital-beehive/index1/index_1064/'>detriment</a>,#item-4bd440982,,Entry: 587|Topic: Decrement|Xref: 244 [Decay]|Index: decay|Index: detriment|#item-4bd440982,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/427,784,2915,247/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578497598015,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/427,784,600,180/250,/0/default.jpg",587. Decrement,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0757/'>Corrupted</a>|<a href='/digital-beehive/num3/num_0758/'>Corruption & Matter, Eijter</a>|<a href='/digital-beehive/num3/num_0760/'>mouldy</a>"
num_0760,Volume 2,145,,587,mouldy,576-600,,,,,<a href='/digital-beehive/index3/index_2538/'>mouldy</a>|<a href='/digital-beehive/index4/index_3796/'>spoiled</a>,#item-e21a7eb95,,Entry: 587|Topic: mouldy|Index: mouldy|Index: spoiled|#item-e21a7eb95,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/435,958,2391,194/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578497753292,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/435,958,600,180/250,/0/default.jpg",587. mouldy,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,"<a href='/digital-beehive/num3/num_0757/'>Corrupted</a>|<a href='/digital-beehive/num3/num_0758/'>Corruption & Matter, Eijter</a>|<a href='/digital-beehive/num3/num_0759/'>Decrement</a>"
num_0761,Volume 2,145,,588,Dove,576-600,,,,,<a href='/digital-beehive/index1/index_1087/'>dove</a>|<a href='/digital-beehive/index4/index_2957/'>pigions</a>|<a href='/digital-beehive/index5/index_4315/'>turtledoves</a>,#item-ee47c0750,,Entry: 588|Topic: Dove|Index: dove|Index: pigions|Index: turtledoves|#item-ee47c0750,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/423,1160,2942,586/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578497898551,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/423,1160,600,180/250,/0/default.jpg",588. Dove,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0762/'>Bribe</a>
num_0762,Volume 2,145,,588,Bribe,576-600,,,,,<a href='/digital-beehive/index1/index_0491/'>bribe</a>,#item-1685dcbed,,Entry: 588|Topic: Bribe|Index: bribe|#item-1685dcbed,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/469,1637,2834,409/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578498016560,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/469,1637,600,180/250,/0/default.jpg",588. Bribe,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0761/'>Dove</a>
num_0763,Volume 2,145,,589,Nonsense,576-600,,,<a href='/digital-beehive/toc/toc2_368/'>2022 [Banter]</a>|<a href='/digital-beehive/toc/toc2_368/'>2023 [Bantering]</a>,,<a href='/digital-beehive/index3/index_2690/'>nonsense</a>,#item-bb4c7f059,,Entry: 589|Topic: Nonsense|Xref: 2022 [Banter]|Xref: 2023 [Bantering]|Index: nonsense|#item-bb4c7f059,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/443,2078,2834,499/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578498202471,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/443,2078,600,180/250,/0/default.jpg",589. Nonsense,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0764/'>Base</a>
num_0764,Volume 2,145,,589,Base,576-600,,,<a href='/digital-beehive/toc/toc2_341/'>1759 [ill natur'd men]</a>|<a href='/digital-beehive/toc/toc2_418/'>2421 [Vile]</a>,,<a href='/digital-beehive/index1/index_0332/'>baseness</a>|<a href='/digital-beehive/index3/index_1969/'>inconsiderable</a>|<a href='/digital-beehive/index3/index_2361/'>bad & base man</a>|<a href='/digital-beehive/index5/index_4281/'>vile</a>,#item-6099427d5,,Entry: 589|Topic: Base|Xref: 1759 [ill natur'd men]|Xref: 2421 [Vile]|Index: baseness|Index: inconsiderable|Index: bad & base man|Index: vile|#item-6099427d5,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/464,2531,2822,442/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578498388473,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/464,2531,600,180/250,/0/default.jpg",589. Base,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,<a href='/digital-beehive/num3/num_0763/'>Nonsense</a>
num_0765,Volume 2,145,,590,artificial Wines,576-600,<a href='/digital-beehive/toc/toc1_117/'>p.61 [Image 1.127]</a>,,<a href='/digital-beehive/num2/num_0389/'>336 [Punch]</a>|<a href='/digital-beehive/toc/toc2_340/'>1752 [Wine]</a>,,<a href='/digital-beehive/index1/index_1131/'>drink artificial</a>|<a href='/digital-beehive/index5/index_4563/'>wine</a>|<a href='/digital-beehive/index5/index_4567/'>artificial Wines</a>,#item-3fd359c29,,Entry: 590|Topic: artificial Wines|Page: p.61 [Image 1.127]|Xref: 336 [Punch]|Xref: 1752 [Wine]|Index: drink artificial|Index: wine|Index: artificial Wines|#item-3fd359c29,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/432,2914,2888,941/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578498913641,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/432,2914,600,180/250,/0/default.jpg",590. artificial Wines,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,
num_0766,Volume 2,145,,591,Carving,576-600,,,4524 [PAGE_MISSING],,<a href='/digital-beehive/index1/index_0584/'>carving</a>,#item-77e77c3fb,,Entry: 591|Topic: Carving|Xref: 4524 [PAGE_MISSING]|Index: carving|#item-77e77c3fb,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/448,3745,2855,276/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1578499312300,,"https://stacks.stanford.edu/image/iiif/fm855tg5659/1607_0612/448,3745,600,180/250,/0/default.jpg",591. Carving,<a href='/digital-beehive/toc/toc2_135/'>Full Page</a>,,
